canonical_asset_id,category,style,variant_or_digit,parent_package_id,screen,exact_location,visible_states,current_implementation,temporary_path_identifier,required_meshy_replacement,shop_use,gameplay_use,animation_states,reduced_motion_behavior,approved_reference_ids,meshy_generation_mode,meshy_task_ids,exact_requested_model,exact_resolved_model_version,prompt_reference,prompt_checksum,reference_input_paths_checksums,request_payload_path,response_payload_path,creation_timestamp,consumed_credits,retry_count,preserved_source_asset_path,provider_native_usdz_path,source_glb_path,runtime_usdz_path,lod_paths,texture_map_paths,source_checksum,runtime_checksum,registry_key,shop_renderer_path,gameplay_renderer_path,thumbnail_path,test_ids,screenshot_ids,author_run_id,reviewer_run_id,final_status,blocking_reason
number.nb_oldstyle.7,numbers,nb_oldstyle,7,nb_oldstyle,"Club Shop number inspection; gameplay clues, entries, pencil marks, hand/return motion",App/Views/CosmeticSkinRendering.swift:59-147; App/Views/MainMenu/BookstoreSceneCoordinator.swift:2033-2114,shop selected|shop neighbor|clue|player entry|pencil mark|selected|error|correct,SwiftUI Text/font glyph and SceneKit SCNText merchandise; current generic shop glyph leaf is folded into this required per-digit row.,font-glyph:nb_oldstyle.7,"Dedicated Meshy digit 7 asset for nb_oldstyle, with shop/gameplay LODs from one lineage.",true,true,arrival|return|style effect when applicable,Readable static pose; effect motion pauses without font fallback.,CONTRACT-001|MOCKUP-BOOKSTORE-001|MOCKUP-BOOKSTORE-002,,,,,,,,,,,,0,,,,,,,,,,App/Views/MainMenu/BookstoreSceneCoordinator.swift:2033-2114,App/Views/CosmeticSkinRendering.swift:59-147,,,BASE-GAMEPLAY-COMPACT|BASE-GAMEPLAY-STANDARD|BASE-GAMEPLAY-LARGEST,64B23C26-CCB9-4CD2-9B5D-534F05D6DA6C,39E91EFD-4561-4950-A4E0-8B1ACB8E1C66,BLOCKED,"No dedicated Meshy digit source/runtime asset, registry entry, provenance, per-digit tests, or approved contact sheet exists."
number.nb_oldstyle.8,numbers,nb_oldstyle,8,nb_oldstyle,"Club Shop number inspection; gameplay clues, entries, pencil marks, hand/return motion",App/Views/CosmeticSkinRendering.swift:59-147; App/Views/MainMenu/BookstoreSceneCoordinator.swift:2033-2114,shop selected|shop neighbor|clue|player entry|pencil mark|selected|error|correct,SwiftUI Text/font glyph and SceneKit SCNText merchandise; current generic shop glyph leaf is folded into this required per-digit row.,font-glyph:nb_oldstyle.8,"Dedicated Meshy digit 8 asset for nb_oldstyle, with shop/gameplay LODs from one lineage.",true,true,arrival|return|style effect when applicable,Readable static pose; effect motion pauses without font fallback.,CONTRACT-001|MOCKUP-BOOKSTORE-001|MOCKUP-BOOKSTORE-002,,,,,,,,,,,,0,,,,,,,,,,App/Views/MainMenu/BookstoreSceneCoordinator.swift:2033-2114,App/Views/CosmeticSkinRendering.swift:59-147,,,BASE-GAMEPLAY-COMPACT|BASE-GAMEPLAY-STANDARD|BASE-GAMEPLAY-LARGEST,64B23C26-CCB9-4CD2-9B5D-534F05D6DA6C,39E91EFD-4561-4950-A4E0-8B1ACB8E1C66,BLOCKED,"No dedicated Meshy digit source/runtime asset, registry entry, provenance, per-digit tests, or approved contact sheet exists."
number.nb_oldstyle.9,numbers,nb_oldstyle,9,nb_oldstyle,"Club Shop number inspection; gameplay clues, entries, pencil marks, hand/return motion",App/Views/CosmeticSkinRendering.swift:59-147; App/Views/MainMenu/BookstoreSceneCoordinator.swift:2033-2114,shop selected|shop neighbor|clue|player entry|pencil mark|selected|error|correct,SwiftUI Text/font glyph and SceneKit SCNText merchandise; current generic shop glyph leaf is folded into this required per-digit row.,font-glyph:nb_oldstyle.9,"Dedicated Meshy digit 9 asset for nb_oldstyle, with shop/gameplay LODs from one lineage.",true,true,arrival|return|style effect when applicable,Readable static pose; effect motion pauses without font fallback.,CONTRACT-001|MOCKUP-BOOKSTORE-001|MOCKUP-BOOKSTORE-002,,,,,,,,,,,,0,,,,,,,,,,App/Views/MainMenu/BookstoreSceneCoordinator.swift:2033-2114,App/Views/CosmeticSkinRendering.swift:59-147,,,BASE-GAMEPLAY-COMPACT|BASE-GAMEPLAY-STANDARD|BASE-GAMEPLAY-LARGEST,64B23C26-CCB9-4CD2-9B5D-534F05D6DA6C,39E91EFD-4561-4950-A4E0-8B1ACB8E1C66,BLOCKED,"No dedicated Meshy digit source/runtime asset, registry entry, provenance, per-digit tests, or approved contact sheet exists."
number.nb_stencil.1,numbers,nb_stencil,1,nb_stencil,"Club Shop number inspection; gameplay clues, entries, pencil marks, hand/return motion",App/Views/CosmeticSkinRendering.swift:59-147; App/Views/MainMenu/BookstoreSceneCoordinator.swift:2033-2114,shop selected|shop neighbor|clue|player entry|pencil mark|selected|error|correct,SwiftUI Text/font glyph and SceneKit SCNText merchandise; current generic shop glyph leaf is folded into this required per-digit row.,font-glyph:nb_stencil.1,"Dedicated Meshy digit 1 asset for nb_stencil, with shop/gameplay LODs from one lineage.",true,true,arrival|return|style effect when applicable,Readable static pose; effect motion pauses without font fallback.,CONTRACT-001|MOCKUP-BOOKSTORE-001|MOCKUP-BOOKSTORE-002,,,,,,,,,,,,0,,,,,,,,,,App/Views/MainMenu/BookstoreSceneCoordinator.swift:2033-2114,App/Views/CosmeticSkinRendering.swift:59-147,,,BASE-GAMEPLAY-COMPACT|BASE-GAMEPLAY-STANDARD|BASE-GAMEPLAY-LARGEST,64B23C26-CCB9-4CD2-9B5D-534F05D6DA6C,39E91EFD-4561-4950-A4E0-8B1ACB8E1C66,BLOCKED,"No dedicated Meshy digit source/runtime asset, registry entry, provenance, per-digit tests, or approved contact sheet exists."
number.nb_stencil.2,numbers,nb_stencil,2,nb_stencil,"Club Shop number inspection; gameplay clues, entries, pencil marks, hand/return motion",App/Views/CosmeticSkinRendering.swift:59-147; App/Views/MainMenu/BookstoreSceneCoordinator.swift:2033-2114,shop selected|shop neighbor|clue|player entry|pencil mark|selected|error|correct,SwiftUI Text/font glyph and SceneKit SCNText merchandise; current generic shop glyph leaf is folded into this required per-digit row.,font-glyph:nb_stencil.2,"Dedicated Meshy digit 2 asset for nb_stencil, with shop/gameplay LODs from one lineage.",true,true,arrival|return|style effect when applicable,Readable static pose; effect motion pauses without font fallback.,CONTRACT-001|MOCKUP-BOOKSTORE-001|MOCKUP-BOOKSTORE-002,,,,,,,,,,,,0,,,,,,,,,,App/Views/MainMenu/BookstoreSceneCoordinator.swift:2033-2114,App/Views/CosmeticSkinRendering.swift:59-147,,,BASE-GAMEPLAY-COMPACT|BASE-GAMEPLAY-STANDARD|BASE-GAMEPLAY-LARGEST,64B23C26-CCB9-4CD2-9B5D-534F05D6DA6C,39E91EFD-4561-4950-A4E0-8B1ACB8E1C66,BLOCKED,"No dedicated Meshy digit source/runtime asset, registry entry, provenance, per-digit tests, or approved contact sheet exists."
number.nb_stencil.3,numbers,nb_stencil,3,nb_stencil,"Club Shop number inspection; gameplay clues, entries, pencil marks, hand/return motion",App/Views/CosmeticSkinRendering.swift:59-147; App/Views/MainMenu/BookstoreSceneCoordinator.swift:2033-2114,shop selected|shop neighbor|clue|player entry|pencil mark|selected|error|correct,SwiftUI Text/font glyph and SceneKit SCNText merchandise; current generic shop glyph leaf is folded into this required per-digit row.,font-glyph:nb_stencil.3,"Dedicated Meshy digit 3 asset for nb_stencil, with shop/gameplay LODs from one lineage.",true,true,arrival|return|style effect when applicable,Readable static pose; effect motion pauses without font fallback.,CONTRACT-001|MOCKUP-BOOKSTORE-001|MOCKUP-BOOKSTORE-002,,,,,,,,,,,,0,,,,,,,,,,App/Views/MainMenu/BookstoreSceneCoordinator.swift:2033-2114,App/Views/CosmeticSkinRendering.swift:59-147,,,BASE-GAMEPLAY-COMPACT|BASE-GAMEPLAY-STANDARD|BASE-GAMEPLAY-LARGEST,64B23C26-CCB9-4CD2-9B5D-534F05D6DA6C,39E91EFD-4561-4950-A4E0-8B1ACB8E1C66,BLOCKED,"No dedicated Meshy digit source/runtime asset, registry entry, provenance, per-digit tests, or approved contact sheet exists."
number.nb_stencil.4,numbers,nb_stencil,4,nb_stencil,"Club Shop number inspection; gameplay clues, entries, pencil marks, hand/return motion",App/Views/CosmeticSkinRendering.swift:59-147; App/Views/MainMenu/BookstoreSceneCoordinator.swift:2033-2114,shop selected|shop neighbor|clue|player entry|pencil mark|selected|error|correct,SwiftUI Text/font glyph and SceneKit SCNText merchandise; current generic shop glyph leaf is folded into this required per-digit row.,font-glyph:nb_stencil.4,"Dedicated Meshy digit 4 asset for nb_stencil, with shop/gameplay LODs from one lineage.",true,true,arrival|return|style effect when applicable,Readable static pose; effect motion pauses without font fallback.,CONTRACT-001|MOCKUP-BOOKSTORE-001|MOCKUP-BOOKSTORE-002,,,,,,,,,,,,0,,,,,,,,,,App/Views/MainMenu/BookstoreSceneCoordinator.swift:2033-2114,App/Views/CosmeticSkinRendering.swift:59-147,,,BASE-GAMEPLAY-COMPACT|BASE-GAMEPLAY-STANDARD|BASE-GAMEPLAY-LARGEST,64B23C26-CCB9-4CD2-9B5D-534F05D6DA6C,39E91EFD-4561-4950-A4E0-8B1ACB8E1C66,BLOCKED,"No dedicated Meshy digit source/runtime asset, registry entry, provenance, per-digit tests, or approved contact sheet exists."
number.nb_stencil.5,numbers,nb_stencil,5,nb_stencil,"Club Shop number inspection; gameplay clues, entries, pencil marks, hand/return motion",App/Views/CosmeticSkinRendering.swift:59-147; App/Views/MainMenu/BookstoreSceneCoordinator.swift:2033-2114,shop selected|shop neighbor|clue|player entry|pencil mark|selected|error|correct,SwiftUI Text/font glyph and SceneKit SCNText merchandise; current generic shop glyph leaf is folded into this required per-digit row.,font-glyph:nb_stencil.5,"Dedicated Meshy digit 5 asset for nb_stencil, with shop/gameplay LODs from one lineage.",true,true,arrival|return|style effect when applicable,Readable static pose; effect motion pauses without font fallback.,CONTRACT-001|MOCKUP-BOOKSTORE-001|MOCKUP-BOOKSTORE-002,,,,,,,,,,,,0,,,,,,,,,,App/Views/MainMenu/BookstoreSceneCoordinator.swift:2033-2114,App/Views/CosmeticSkinRendering.swift:59-147,,,BASE-GAMEPLAY-COMPACT|BASE-GAMEPLAY-STANDARD|BASE-GAMEPLAY-LARGEST,64B23C26-CCB9-4CD2-9B5D-534F05D6DA6C,39E91EFD-4561-4950-A4E0-8B1ACB8E1C66,BLOCKED,"No dedicated Meshy digit source/runtime asset, registry entry, provenance, per-digit tests, or approved contact sheet exists."
number.nb_stencil.6,numbers,nb_stencil,6,nb_stencil,"Club Shop number inspection; gameplay clues, entries, pencil marks, hand/return motion",App/Views/CosmeticSkinRendering.swift:59-147; App/Views/MainMenu/BookstoreSceneCoordinator.swift:2033-2114,shop selected|shop neighbor|clue|player entry|pencil mark|selected|error|correct,SwiftUI Text/font glyph and SceneKit SCNText merchandise; current generic shop glyph leaf is folded into this required per-digit row.,font-glyph:nb_stencil.6,"Dedicated Meshy digit 6 asset for nb_stencil, with shop/gameplay LODs from one lineage.",true,true,arrival|return|style effect when applicable,Readable static pose; effect motion pauses without font fallback.,CONTRACT-001|MOCKUP-BOOKSTORE-001|MOCKUP-BOOKSTORE-002,,,,,,,,,,,,0,,,,,,,,,,App/Views/MainMenu/BookstoreSceneCoordinator.swift:2033-2114,App/Views/CosmeticSkinRendering.swift:59-147,,,BASE-GAMEPLAY-COMPACT|BASE-GAMEPLAY-STANDARD|BASE-GAMEPLAY-LARGEST,64B23C26-CCB9-4CD2-9B5D-534F05D6DA6C,39E91EFD-4561-4950-A4E0-8B1ACB8E1C66,BLOCKED,"No dedicated Meshy digit source/runtime asset, registry entry, provenance, per-digit tests, or approved contact sheet exists."
number.nb_stencil.7,numbers,nb_stencil,7,nb_stencil,"Club Shop number inspection; gameplay clues, entries, pencil marks, hand/return motion",App/Views/CosmeticSkinRendering.swift:59-147; App/Views/MainMenu/BookstoreSceneCoordinator.swift:2033-2114,shop selected|shop neighbor|clue|player entry|pencil mark|selected|error|correct,SwiftUI Text/font glyph and SceneKit SCNText merchandise; current generic shop glyph leaf is folded into this required per-digit row.,font-glyph:nb_stencil.7,"Dedicated Meshy digit 7 asset for nb_stencil, with shop/gameplay LODs from one lineage.",true,true,arrival|return|style effect when applicable,Readable static pose; effect motion pauses without font fallback.,CONTRACT-001|MOCKUP-BOOKSTORE-001|MOCKUP-BOOKSTORE-002,,,,,,,,,,,,0,,,,,,,,,,App/Views/MainMenu/BookstoreSceneCoordinator.swift:2033-2114,App/Views/CosmeticSkinRendering.swift:59-147,,,BASE-GAMEPLAY-COMPACT|BASE-GAMEPLAY-STANDARD|BASE-GAMEPLAY-LARGEST,64B23C26-CCB9-4CD2-9B5D-534F05D6DA6C,39E91EFD-4561-4950-A4E0-8B1ACB8E1C66,BLOCKED,"No dedicated Meshy digit source/runtime asset, registry entry, provenance, per-digit tests, or approved contact sheet exists."
number.nb_stencil.8,numbers,nb_stencil,8,nb_stencil,"Club Shop number inspection; gameplay clues, entries, pencil marks, hand/return motion",App/Views/CosmeticSkinRendering.swift:59-147; App/Views/MainMenu/BookstoreSceneCoordinator.swift:2033-2114,shop selected|shop neighbor|clue|player entry|pencil mark|selected|error|correct,SwiftUI Text/font glyph and SceneKit SCNText merchandise; current generic shop glyph leaf is folded into this required per-digit row.,font-glyph:nb_stencil.8,"Dedicated Meshy digit 8 asset for nb_stencil, with shop/gameplay LODs from one lineage.",true,true,arrival|return|style effect when applicable,Readable static pose; effect motion pauses without font fallback.,CONTRACT-001|MOCKUP-BOOKSTORE-001|MOCKUP-BOOKSTORE-002,,,,,,,,,,,,0,,,,,,,,,,App/Views/MainMenu/BookstoreSceneCoordinator.swift:2033-2114,App/Views/CosmeticSkinRendering.swift:59-147,,,BASE-GAMEPLAY-COMPACT|BASE-GAMEPLAY-STANDARD|BASE-GAMEPLAY-LARGEST,64B23C26-CCB9-4CD2-9B5D-534F05D6DA6C,39E91EFD-4561-4950-A4E0-8B1ACB8E1C66,BLOCKED,"No dedicated Meshy digit source/runtime asset, registry entry, provenance, per-digit tests, or approved contact sheet exists."
number.nb_stencil.9,numbers,nb_stencil,9,nb_stencil,"Club Shop number inspection; gameplay clues, entries, pencil marks, hand/return motion",App/Views/CosmeticSkinRendering.swift:59-147; App/Views/MainMenu/BookstoreSceneCoordinator.swift:2033-2114,shop selected|shop neighbor|clue|player entry|pencil mark|selected|error|correct,SwiftUI Text/font glyph and SceneKit SCNText merchandise; current generic shop glyph leaf is folded into this required per-digit row.,font-glyph:nb_stencil.9,"Dedicated Meshy digit 9 asset for nb_stencil, with shop/gameplay LODs from one lineage.",true,true,arrival|return|style effect when applicable,Readable static pose; effect motion pauses without font fallback.,CONTRACT-001|MOCKUP-BOOKSTORE-001|MOCKUP-BOOKSTORE-002,,,,,,,,,,,,0,,,,,,,,,,App/Views/MainMenu/BookstoreSceneCoordinator.swift:2033-2114,App/Views/CosmeticSkinRendering.swift:59-147,,,BASE-GAMEPLAY-COMPACT|BASE-GAMEPLAY-STANDARD|BASE-GAMEPLAY-LARGEST,64B23C26-CCB9-4CD2-9B5D-534F05D6DA6C,39E91EFD-4561-4950-A4E0-8B1ACB8E1C66,BLOCKED,"No dedicated Meshy digit source/runtime asset, registry entry, provenance, per-digit tests, or approved contact sheet exists."
number.nb_neon.1,numbers,nb_neon,1,nb_neon,"Club Shop number inspection; gameplay clues, entries, pencil marks, hand/return motion",App/Views/CosmeticSkinRendering.swift:59-147; App/Views/MainMenu/BookstoreSceneCoordinator.swift:2033-2114,shop selected|shop neighbor|clue|player entry|pencil mark|selected|error|correct,SwiftUI Text/font glyph and SceneKit SCNText merchandise; current generic shop glyph leaf is folded into this required per-digit row.,font-glyph:nb_neon.1,"Dedicated Meshy digit 1 asset for nb_neon, with shop/gameplay LODs from one lineage.",true,true,arrival|return|style effect when applicable,Readable static pose; effect motion pauses without font fallback.,CONTRACT-001|MOCKUP-BOOKSTORE-001|MOCKUP-BOOKSTORE-002,,,,,,,,,,,,0,,,,,,,,,,App/Views/MainMenu/BookstoreSceneCoordinator.swift:2033-2114,App/Views/CosmeticSkinRendering.swift:59-147,,,BASE-GAMEPLAY-COMPACT|BASE-GAMEPLAY-STANDARD|BASE-GAMEPLAY-LARGEST,64B23C26-CCB9-4CD2-9B5D-534F05D6DA6C,39E91EFD-4561-4950-A4E0-8B1ACB8E1C66,BLOCKED,"No dedicated Meshy digit source/runtime asset, registry entry, provenance, per-digit tests, or approved contact sheet exists."
number.nb_neon.2,numbers,nb_neon,2,nb_neon,"Club Shop number inspection; gameplay clues, entries, pencil marks, hand/return motion",App/Views/CosmeticSkinRendering.swift:59-147; App/Views/MainMenu/BookstoreSceneCoordinator.swift:2033-2114,shop selected|shop neighbor|clue|player entry|pencil mark|selected|error|correct,SwiftUI Text/font glyph and SceneKit SCNText merchandise; current generic shop glyph leaf is folded into this required per-digit row.,font-glyph:nb_neon.2,"Dedicated Meshy digit 2 asset for nb_neon, with shop/gameplay LODs from one lineage.",true,true,arrival|return|style effect when applicable,Readable static pose; effect motion pauses without font fallback.,CONTRACT-001|MOCKUP-BOOKSTORE-001|MOCKUP-BOOKSTORE-002,,,,,,,,,,,,0,,,,,,,,,,App/Views/MainMenu/BookstoreSceneCoordinator.swift:2033-2114,App/Views/CosmeticSkinRendering.swift:59-147,,,BASE-GAMEPLAY-COMPACT|BASE-GAMEPLAY-STANDARD|BASE-GAMEPLAY-LARGEST,64B23C26-CCB9-4CD2-9B5D-534F05D6DA6C,39E91EFD-4561-4950-A4E0-8B1ACB8E1C66,BLOCKED,"No dedicated Meshy digit source/runtime asset, registry entry, provenance, per-digit tests, or approved contact sheet exists."
number.nb_neon.3,numbers,nb_neon,3,nb_neon,"Club Shop number inspection; gameplay clues, entries, pencil marks, hand/return motion",App/Views/CosmeticSkinRendering.swift:59-147; App/Views/MainMenu/BookstoreSceneCoordinator.swift:2033-2114,shop selected|shop neighbor|clue|player entry|pencil mark|selected|error|correct,SwiftUI Text/font glyph and SceneKit SCNText merchandise; current generic shop glyph leaf is folded into this required per-digit row.,font-glyph:nb_neon.3,"Dedicated Meshy digit 3 asset for nb_neon, with shop/gameplay LODs from one lineage.",true,true,arrival|return|style effect when applicable,Readable static pose; effect motion pauses without font fallback.,CONTRACT-001|MOCKUP-BOOKSTORE-001|MOCKUP-BOOKSTORE-002,,,,,,,,,,,,0,,,,,,,,,,App/Views/MainMenu/BookstoreSceneCoordinator.swift:2033-2114,App/Views/CosmeticSkinRendering.swift:59-147,,,BASE-GAMEPLAY-COMPACT|BASE-GAMEPLAY-STANDARD|BASE-GAMEPLAY-LARGEST,64B23C26-CCB9-4CD2-9B5D-534F05D6DA6C,39E91EFD-4561-4950-A4E0-8B1ACB8E1C66,BLOCKED,"No dedicated Meshy digit source/runtime asset, registry entry, provenance, per-digit tests, or approved contact sheet exists."
number.nb_neon.4,numbers,nb_neon,4,nb_neon,"Club Shop number inspection; gameplay clues, entries, pencil marks, hand/return motion",App/Views/CosmeticSkinRendering.swift:59-147; App/Views/MainMenu/BookstoreSceneCoordinator.swift:2033-2114,shop selected|shop neighbor|clue|player entry|pencil mark|selected|error|correct,SwiftUI Text/font glyph and SceneKit SCNText merchandise; current generic shop glyph leaf is folded into this required per-digit row.,font-glyph:nb_neon.4,"Dedicated Meshy digit 4 asset for nb_neon, with shop/gameplay LODs from one lineage.",true,true,arrival|return|style effect when applicable,Readable static pose; effect motion pauses without font fallback.,CONTRACT-001|MOCKUP-BOOKSTORE-001|MOCKUP-BOOKSTORE-002,,,,,,,,,,,,0,,,,,,,,,,App/Views/MainMenu/BookstoreSceneCoordinator.swift:2033-2114,App/Views/CosmeticSkinRendering.swift:59-147,,,BASE-GAMEPLAY-COMPACT|BASE-GAMEPLAY-STANDARD|BASE-GAMEPLAY-LARGEST,64B23C26-CCB9-4CD2-9B5D-534F05D6DA6C,39E91EFD-4561-4950-A4E0-8B1ACB8E1C66,BLOCKED,"No dedicated Meshy digit source/runtime asset, registry entry, provenance, per-digit tests, or approved contact sheet exists."
number.nb_neon.5,numbers,nb_neon,5,nb_neon,"Club Shop number inspection; gameplay clues, entries, pencil marks, hand/return motion",App/Views/CosmeticSkinRendering.swift:59-147; App/Views/MainMenu/BookstoreSceneCoordinator.swift:2033-2114,shop selected|shop neighbor|clue|player entry|pencil mark|selected|error|correct,SwiftUI Text/font glyph and SceneKit SCNText merchandise; current generic shop glyph leaf is folded into this required per-digit row.,font-glyph:nb_neon.5,"Dedicated Meshy digit 5 asset for nb_neon, with shop/gameplay LODs from one lineage.",true,true,arrival|return|style effect when applicable,Readable static pose; effect motion pauses without font fallback.,CONTRACT-001|MOCKUP-BOOKSTORE-001|MOCKUP-BOOKSTORE-002,,,,,,,,,,,,0,,,,,,,,,,App/Views/MainMenu/BookstoreSceneCoordinator.swift:2033-2114,App/Views/CosmeticSkinRendering.swift:59-147,,,BASE-GAMEPLAY-COMPACT|BASE-GAMEPLAY-STANDARD|BASE-GAMEPLAY-LARGEST,64B23C26-CCB9-4CD2-9B5D-534F05D6DA6C,39E91EFD-4561-4950-A4E0-8B1ACB8E1C66,BLOCKED,"No dedicated Meshy digit source/runtime asset, registry entry, provenance, per-digit tests, or approved contact sheet exists."
